row,cell,Cell_Label,Z_Height_mm,RPM,Rotational_Drag,CV,R2,Trend_Slope,Second_derivative,Hit_Point_Confidence,Hit_Detected,Hit_Reasons
3,17,95kcP_sdl5,-65.06,0.5,113.56,0.310053,0.967134,-181.4,-5200,1,TRUE,hit_2nd_deriv_drag (-5200.0000); hit_2nd_deriv_slope (83750.0000); hit_r2_drag (R�=0.9671); hit_r2_cv (R�=0.3101); hit_r2_slope (R�=0.5600)
3,17,95kcP_sdl5,-65.08,0.5,112.92,0.764402,0.820683,-112.4,-5150,1,TRUE,hit_2nd_deriv_drag (-5150.0000); hit_2nd_deriv_slope (172500.0000); hit_r2_drag (R�=0.8207); hit_r2_cv (R�=0.7644); hit_r2_slope (R�=0.8121)
3,17,95kcP_sdl5,-65.1,0.5,114.52,0.950049,0.774413,-62.7,5600,1,TRUE,hit_2nd_deriv_drag (5600.0000); hit_2nd_deriv_slope (124250.0000); hit_r2_drag (R�=0.7744); hit_r2_cv (R�=0.9500); hit_r2_slope (R�=0.8999)
3,18,120kcP_sigma,-64.5,0.4,96.85,0,0,0,0,0,FALSE,insufficient_data
3,18,120kcP_sigma,-64.52,0.4,101.375,0,0,0,0,0,FALSE,insufficient_data
3,18,120kcP_sigma,-64.54,0.4,104.775,0,0,0,0,0,FALSE,insufficient_data
3,18,120kcP_sigma,-64.56,0.4,109.3,0,0,0,0,0,FALSE,insufficient_data
3,18,120kcP_sigma,-64.58,0.4,111.675,0,0,0,0,0,FALSE,insufficient_data
3,18,120kcP_sigma,-64.6,0.4,116.025,0,0,0,0,0,FALSE,insufficient_data
3,18,120kcP_sigma,-64.62,0.4,132.3,0,0,0,0,0,FALSE,insufficient_data
3,18,120kcP_sigma,-64.64,0.4,145.275,0,0.904761,-462.875,-8250,0.2,FALSE,hit_r2_drag (R�=0.9048)
3,18,120kcP_sigma,-64.66,0.4,139.95,0.812179,0.85188,-429,-45750,0.4,FALSE,hit_r2_drag (R�=0.8519); hit_r2_cv (R�=0.8122)
